Unique-id,namea_x,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,Row,lesson,namea_y,prod,cell,right,bug,help,choice,string,number,point,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,helppct-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up,recent8help,recent5wrong,manywrong-up,asymptoteA-up,asymptoteB-up,Behaviour,Coder
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-38,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.5,7.0,-0.317093966,0.073434035,-0.75248538,0.0,0.5,0,0.0,4.3125,0.0,0.0,0,0.5,0.0,0,0,26875,CTA1Z12ZRAH,stuZr7514u,Skill1,DoneButtonGoalNode,1,0,0,0,0,0,0,-1.0,0.28609832,1,2,-0.443991853,-0.092752839,-0.080043267,0,1,0,0,3.125,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-38,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.5,7.0,-0.317093966,0.073434035,-0.75248538,0.0,0.5,0,0.0,4.3125,0.0,0.0,0,0.5,0.0,0,0,26876,CTA1Z12ZRAH,stuZr7514u,Skill135,R1C1,1,0,0,0,0,0,0,0.988464307,0.988464307,0,12,-0.190196078,0.23962091,-1.424927494,0,0,0,0,5.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-39,stuZ4lil98,N,0.8,0.0,0,0,0,0,0,0.0,4.4,-0.376478084,-1.052909667,-1.798903246,0.2,0.2,0,0.2,7.05,0.0,0.0,0,0.0,0.0,0,0,2668,CTA1Z12ZT,stuZ4lil98,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.999899152,0.999899152,0,3,-0.599662637,-0.390505328,-1.998840033,0,0,0,0,6.25,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-39,stuZ4lil98,N,0.8,0.0,0,0,0,0,0,0.0,4.4,-0.376478084,-1.052909667,-1.798903246,0.2,0.2,0,0.2,7.05,0.0,0.0,0,0.0,0.0,0,0,2669,CTA1Z12ZT,stuZ4lil98,Skill122,XLabel,1,0,0,0,0,0,0,0.988464307,0.988464307,0,3,-0.636673048,-1.130585191,-1.73112786,0,0,0,0,11.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-39,stuZ4lil98,N,0.8,0.0,0,0,0,0,0,0.0,4.4,-0.376478084,-1.052909667,-1.798903246,0.2,0.2,0,0.2,7.05,0.0,0.0,0,0.0,0.0,0,0,2670,CTA1Z12ZT,stuZ4lil98,Skill125,XUnit,1,0,0,0,0,0,0,0.888286674,0.888286674,0,2,0.07027027,-1.653856177,-1.626841013,0,0,0,0,2.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-39,stuZ4lil98,N,0.8,0.0,0,0,0,0,0,0.0,4.4,-0.376478084,-1.052909667,-1.798903246,0.2,0.2,0,0.2,7.05,0.0,0.0,0,0.0,0.0,0,0,2671,CTA1Z12ZT,stuZ4lil98,Skill119,YLabel,1,0,0,0,0,0,0,0.988464307,0.988464307,0,7,-0.357133448,-1.166065415,-1.696987969,0,0,0,0,5.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-39,stuZ4lil98,N,0.8,0.0,0,0,0,0,0,0.0,4.4,-0.376478084,-1.052909667,-1.798903246,0.2,0.2,0,0.2,7.05,0.0,0.0,0,0.0,0.0,0,0,2672,CTA1Z12ZT,stuZ4lil98,Skill102,xMax,0,0,0,0,0,0,0,0.965894702,0.965894702,0,7,-0.359191559,-0.923536226,-1.940719354,1,1,0,1,10.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-4,stuZet5bzv,N,0.5,0.0,0,0,0,0,0,0.5,18.0,-0.162564468,-0.62424141,3.08328834,0.5,3.75,0,0.5,19.41666667,0.5,1.5,0,2.25,0.25,0,0,16220,CTA1Z12ZRAH,stuZet5bzv,Skill24,N013x265strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,4,-0.473684211,-0.358637669,7.161263849,0,0,0,0,4.0,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-4,stuZet5bzv,N,0.5,0.0,0,0,0,0,0,0.5,18.0,-0.162564468,-0.62424141,3.08328834,0.5,3.75,0,0.5,19.41666667,0.5,1.5,0,2.25,0.25,0,0,16221,CTA1Z12ZRAH,stuZet5bzv,Skill1,R4C3,0,0,0,0,0,0,0,-1.0,0.888286674,1,7,0.313089865,-0.981275511,7.195170939,1,7,0,2,5.0,1,3,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-4,stuZet5bzv,N,0.5,0.0,0,0,0,0,0,0.5,18.0,-0.162564468,-0.62424141,3.08328834,0.5,3.75,0,0.5,19.41666667,0.5,1.5,0,2.25,0.25,0,0,16222,CTA1Z12ZRAH,stuZet5bzv,Skill89,R4C3,0,0,0,0,0,0,0,-1.0,0.888286674,1,0,-0.835863767,-0.160594346,-0.519232015,1,8,0,0,25.66666667,1,3,0,3,1,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-4,stuZet5bzv,N,0.5,0.0,0,0,0,0,0,0.5,18.0,-0.162564468,-0.62424141,3.08328834,0.5,3.75,0,0.5,19.41666667,0.5,1.5,0,2.25,0.25,0,0,16223,CTA1Z12ZRAH,stuZet5bzv,Skill25,N525021x850strategic,1,0,0,0,0,0,0,0.988464307,0.988464307,0,61,0.346200241,-0.996458113,-1.504049414,0,0,0,0,43.0,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40,stuZ5qilc2,N,0.75,0.25,0,0,0,0,0,0.0,15.75,0.294181816,-0.292442861,-0.19457663,0.25,0.25,0,0.25,23.6875,0.0,0.0,0,0.0,0.0,0,0,4286,CTA1Z12ZT,stuZ5qilc2,Skill25,N525021x630strategic,1,0,0,0,0,0,0,0.998916343,0.998916343,0,10,-0.863354037,1.322711095,0.455374519,0,0,0,0,28.33333333,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40,stuZ5qilc2,N,0.75,0.25,0,0,0,0,0,0.0,15.75,0.294181816,-0.292442861,-0.19457663,0.25,0.25,0,0.25,23.6875,0.0,0.0,0,0.0,0.0,0,0,4287,CTA1Z12ZT,stuZ5qilc2,Skill24,N021x105strategic,1,0,0,0,0,0,0,0.999899152,0.999899152,0,3,-0.272727273,-0.76613765,0.08258652,0,0,0,0,5.75,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40,stuZ5qilc2,N,0.75,0.25,0,0,0,0,0,0.0,15.75,0.294181816,-0.292442861,-0.19457663,0.25,0.25,0,0.25,23.6875,0.0,0.0,0,0.0,0.0,0,0,4288,CTA1Z12ZT,stuZ5qilc2,Skill108,R6C1,1,0,0,0,0,0,0,0.998916343,0.998916343,0,4,-0.464032421,-0.126231158,0.186629785,0,0,0,0,14.66666667,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-40,stuZ5qilc2,N,0.75,0.25,0,0,0,0,0,0.0,15.75,0.294181816,-0.292442861,-0.19457663,0.25,0.25,0,0.25,23.6875,0.0,0.0,0,0.0,0.0,0,0,4289,CTA1Z12ZT,stuZ5qilc2,Skill154,YLabel,0,1,0,0,0,0,0,0.28609832,0.28609832,0,46,2.776840996,-1.600113731,-1.502897344,1,1,0,1,46.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-42,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,18.0,-0.210021322,-0.877109498,-1.34069668,0.0,0.0,0,0.0,26.0,0.0,0.0,0,1.0,0.0,0,0,34558,CTA1Z12ZT,stuZxoxmpe,Skill25,N3000120x1500strategic,1,0,0,0,0,0,0,0.998916343,0.998916343,0,18,-0.210021322,-0.877109498,-1.34069668,0,0,0,0,26.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-44,stuZet5bzv,N,1.0,0.0,0,0,0,0,0,0.5,9.0,-0.400070808,-0.901199296,-1.582328032,0.0,1.5,0,0.0,13.48809524,0.5,0.5,0,1.0,0.0,0,0,16274,CTA1Z12ZRAH,stuZet5bzv,Skill149,R3C2,1,0,0,0,0,0,0,-1.0,0.620169849,1,9,-0.589583583,-0.932181442,-1.29431961,0,1,0,0,13.83333333,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-44,stuZet5bzv,N,1.0,0.0,0,0,0,0,0,0.5,9.0,-0.400070808,-0.901199296,-1.582328032,0.0,1.5,0,0.0,13.48809524,0.5,0.5,0,1.0,0.0,0,0,16275,CTA1Z12ZRAH,stuZet5bzv,Skill149,R3C3,1,0,0,0,0,0,0,0.94659377,0.94659377,0,9,-0.210558033,-0.870217149,-1.870336454,0,2,0,0,13.14285714,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-45,stuZgkj7bs,N,1.0,0.0,0,0,0,0,0,0.0,29.0,0.747642354,-0.159461575,-1.768798127,0.0,1.0,0,0.0,21.0,0.0,0.0,0,0.0,0.0,0,0,18012,CTA1Z12ZT,stuZgkj7bs,Skill136,R1C2,1,0,0,0,0,0,0,0.988464307,0.988464307,0,29,0.747642354,-0.159461575,-1.768798127,0,1,0,0,21.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-46,stuZbsj5kw,N,1.0,0.0,0,0,0,0,0,0.0,13.5,0.087807995,0.297068432,-0.528850983,0.0,0.5,0,0.0,8.571428571,0.0,0.0,0,0.5,0.0,0,0,10920,CTA1Z12ZRAH,stuZbsj5kw,Skill1,DoneButtonGoalNode,1,0,0,0,0,0,0,0.769064144,0.769064144,0,2,-0.443991853,0.130881558,0.14359113,0,0,0,0,2.142857143,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-46,stuZbsj5kw,N,1.0,0.0,0,0,0,0,0,0.0,13.5,0.087807995,0.297068432,-0.528850983,0.0,0.5,0,0.0,8.571428571,0.0,0.0,0,0.5,0.0,0,0,10921,CTA1Z12ZRAH,stuZbsj5kw,Skill135,R1C1,1,0,0,0,0,0,0,0.988464307,0.988464307,0,25,0.619607843,0.463255307,-1.201293097,0,1,0,0,15.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-47,stuZkagkh6,N,1.0,0.0,0,0,0,0,0,0.5,15.0,0.751995465,-0.934285714,-1.996785714,0.0,0.0,0,0.0,8.083333333,0.0,0.0,0,1.0,0.0,0,0,19197,CTA1Z12ZRAH,stuZkagkh6,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.888286674,0.888286674,0,8,-0.082857143,-0.857142857,-2.232142857,0,0,0,0,5.5,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-47,stuZkagkh6,N,1.0,0.0,0,0,0,0,0,0.5,15.0,0.751995465,-0.934285714,-1.996785714,0.0,0.0,0,0.0,8.083333333,0.0,0.0,0,1.0,0.0,0,0,19198,CTA1Z12ZRAH,stuZkagkh6,Skill104,xScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,22,1.586848073,-1.011428571,-1.761428571,0,0,0,0,10.66666667,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-48,stuZxdul63,N,1.0,0.0,0,0,0,0,0,0.0,7.5,-0.279293081,-0.045502244,0.050131946,0.0,0.0,0,0.0,6.75,0.0,0.0,0,1.5,0.0,0,0,34177,CTA1Z12ZRAH,stuZxdul63,Skill102,yMax,1,0,0,0,0,0,0,0.988464307,0.988464307,0,12,-0.047956088,-0.134792198,0.17023866,0,0,0,0,10.5,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-48,stuZxdul63,N,1.0,0.0,0,0,0,0,0,0.0,7.5,-0.279293081,-0.045502244,0.050131946,0.0,0.0,0,0.0,6.75,0.0,0.0,0,1.5,0.0,0,0,34178,CTA1Z12ZRAH,stuZxdul63,Skill104,yScale,1,0,0,0,0,0,0,0.888286674,0.888286674,0,3,-0.510630073,0.04378771,-0.069974769,0,0,0,0,3.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-49,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.5,13.0,-0.160610726,2.582159257,1.866755314,0.0,0.5,0,0.0,13.5,0.5,0.5,0,1.0,0.0,0,0,2963,CTA1Z12ZRAH,stuZ4lwb76,Skill124,Series1Label,1,0,0,0,0,0,0,-1.0,0.888286674,1,14,-0.246735855,2.450212148,1.795979446,0,1,0,0,14.0,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-49,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.5,13.0,-0.160610726,2.582159257,1.866755314,0.0,0.5,0,0.0,13.5,0.5,0.5,0,1.0,0.0,0,0,2964,CTA1Z12ZRAH,stuZ4lwb76,Skill124,Series2Label,1,0,0,0,0,0,0,0.888286674,0.888286674,0,12,-0.074485597,2.714106366,1.937531182,0,0,0,0,13.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-5,stuZgkj7bs,N,1.0,0.0,0,0,0,0,0,0.0,15.0,0.607987845,1.224108283,0.0,0.0,0.0,0,0.0,15.0,0.0,0.0,0,1.0,0.0,0,0,17958,CTA1Z12ZT,stuZgkj7bs,Skill128,R2C1,1,0,0,0,0,0,0,0.888286674,0.888286674,0,15,0.607987845,1.224108283,0.0,0,0,0,0,15.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-52,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,23.0,0.398113883,-0.478557561,-1.187389083,0.0,0.0,0,0.0,14.66666667,0.0,0.0,0,2.0,0.0,0,0,6779,CTA1Z12ZT,stuZ77be0l,Skill136,R1C2,1,0,0,0,0,0,0,0.998916343,0.998916343,0,23,0.398113883,-0.478557561,-1.187389083,0,0,0,0,14.66666667,0,0,0,2,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-53,stuZ5lp7k7,N,0.5,0.5,0,0,0,0,0,0.5,20.5,0.148384575,-0.073292567,1.035571849,0.5,1.0,0,0.5,20.33333333,0.5,0.5,0,0.5,0.0,0,0,4006,CTA1Z12ZRAH,stuZ5lp7k7,Skill148,R1C2,0,1,0,0,0,0,0,0.28609832,0.28609832,0,6,-0.626107348,0.1870299,1.474774118,1,1,0,1,6.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-53,stuZ5lp7k7,N,0.5,0.5,0,0,0,0,0,0.5,20.5,0.148384575,-0.073292567,1.035571849,0.5,1.0,0,0.5,20.33333333,0.5,0.5,0,0.5,0.0,0,0,4007,CTA1Z12ZRAH,stuZ5lp7k7,Skill136,R1C2,1,0,0,0,0,0,0,-1.0,0.988464307,1,35,0.922876498,-0.333615035,0.596369579,0,1,0,0,34.66666667,1,1,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54,stuZu26cso,N,1.0,0.0,0,0,0,0,0,0.666666667,15.33333333,0.895811123,0.877348175,2.433526298,0.0,0.0,0,0.0,14.1,1.0,1.0,0,0.0,0.0,0,0,30551,CTA1Z12ZT,stuZu26cso,Skill104,xScale,1,0,0,0,0,0,0,-1.0,0.888286674,1,4,-0.405057015,2.786582691,3.235610583,0,0,0,0,14.0,2,2,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54,stuZu26cso,N,1.0,0.0,0,0,0,0,0,0.666666667,15.33333333,0.895811123,0.877348175,2.433526298,0.0,0.0,0,0.0,14.1,1.0,1.0,0,0.0,0.0,0,0,30552,CTA1Z12ZT,stuZu26cso,Skill104,yScale,1,0,0,0,0,0,0,0.988464307,0.988464307,0,4,-0.421307911,0.644787946,2.104750547,0,0,0,0,11.5,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-54,stuZu26cso,N,1.0,0.0,0,0,0,0,0,0.666666667,15.33333333,0.895811123,0.877348175,2.433526298,0.0,0.0,0,0.0,14.1,1.0,1.0,0,0.0,0.0,0,0,30553,CTA1Z12ZT,stuZu26cso,Skill104,yScale,1,0,0,0,0,0,0,-1.0,0.988464307,1,38,3.513798294,-0.799326113,1.960217764,0,0,0,0,16.8,1,1,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-55,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,37.0,4.682729793,0.677215837,5.497662312,0.0,0.0,0,0.0,45.75,0.0,0.0,0,0.5,0.0,0,0,9602,CTA1Z12ZRAH,stuZaqqbve,Skill96,R5C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,3,-0.353383459,0.389202558,8.986213159,0,0,0,0,20.5,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-55,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,37.0,4.682729793,0.677215837,5.497662312,0.0,0.0,0,0.0,45.75,0.0,0.0,0,0.5,0.0,0,0,9603,CTA1Z12ZRAH,stuZaqqbve,Skill98,R6C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,71,9.718843046,0.965229116,2.009111466,0,0,0,0,71.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-57,stuZ9idg5l,N,1.0,0.0,0,0,0,0,0,0.0,8.666666667,-0.28433206,-0.375707285,-0.930677266,0.0,0.0,0,0.0,6.875132275,0.0,0.0,0,0.0,0.0,0,0,8631,CTA1Z12ZT,stuZ9idg5l,Skill144,R2C1,1,0,0,0,0,0,0,0.999999919,0.999999919,0,4,-0.497503799,-0.27563265,-0.704170195,0,0,0,0,6.714285714,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-57,stuZ9idg5l,N,1.0,0.0,0,0,0,0,0,0.0,8.666666667,-0.28433206,-0.375707285,-0.930677266,0.0,0.0,0,0.0,6.875132275,0.0,0.0,0,0.0,0.0,0,0,8632,CTA1Z12ZT,stuZ9idg5l,Skill146,R3C1,1,0,0,0,0,0,0,0.999990623,0.999990623,0,1,-0.637096774,-0.23609012,-0.677628381,0,0,0,0,1.8,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-57,stuZ9idg5l,N,1.0,0.0,0,0,0,0,0,0.0,8.666666667,-0.28433206,-0.375707285,-0.930677266,0.0,0.0,0,0.0,6.875132275,0.0,0.0,0,0.0,0.0,0,0,8633,CTA1Z12ZT,stuZ9idg5l,Skill136,R1C2,1,0,0,0,0,0,0,0.999999999,0.999999999,0,21,0.281604393,-0.615399084,-1.410233223,0,0,0,0,12.11111111,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-58,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,14.5,-0.425041241,-1.403203473,-1.928246061,0.0,0.0,0,0.0,17.75,0.0,0.0,0,1.0,0.0,0,0,26903,CTA1Z12ZRAH,stuZr7514u,Skill101,R6C3,1,0,0,0,0,0,0,0.998916343,0.998916343,0,0,-0.905800958,-1.28128891,-1.937007888,0,0,0,0,0.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-58,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,14.5,-0.425041241,-1.403203473,-1.928246061,0.0,0.0,0,0.0,17.75,0.0,0.0,0,1.0,0.0,0,0,26904,CTA1Z12ZRAH,stuZr7514u,Skill19,N3000120x4000160xstrategic,1,0,0,0,0,0,0,0.988464307,0.988464307,0,29,0.055718475,-1.525118037,-1.919484234,0,0,0,0,35.5,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-59,stuZ4lil98,Y,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.318181818,2.34489207,4.489533753,0.0,0.0,0,0.0,4.0,0.0,0.0,0,3.0,0.0,0,0,2712,CTA1Z12ZT,stuZ4lil98,Skill24,N550x57200strategic,1,0,0,0,0,0,0,0.999999128,0.999999128,0,4,-0.318181818,2.34489207,4.489533753,0,0,0,0,4.0,0,0,0,3,0,0,0,OFF TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-61,stuZgy46jl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.385588761,-0.366979976,-0.988133291,0.0,2.0,0,0.0,8.857142857,0.0,0.0,0,0.666666667,0.0,0,0,18492,CTA1Z12ZT,stuZgy46jl,Skill84,Series1AddCurve,1,0,0,0,0,0,0,0.998916343,0.998916343,0,7,-0.223360656,-0.376126044,-1.05062506,0,0,0,0,9.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-61,stuZgy46jl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.385588761,-0.366979976,-0.988133291,0.0,2.0,0,0.0,8.857142857,0.0,0.0,0,0.666666667,0.0,0,0,18493,CTA1Z12ZT,stuZgy46jl,Skill84,Series2AddCurve,1,0,0,0,0,0,0,0.999899152,0.999899152,0,5,-0.399493956,-0.062440371,-0.914794157,0,0,0,0,8.0,0,0,0,1,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-61,stuZgy46jl,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.385588761,-0.366979976,-0.988133291,0.0,2.0,0,0.0,8.857142857,0.0,0.0,0,0.666666667,0.0,0,0,18494,CTA1Z12ZT,stuZgy46jl,Skill133,Intersection1X,1,0,0,0,0,0,0,0.979706094,0.979706094,0,5,-0.533911672,-0.662373512,-0.998980655,0,6,0,0,9.571428571,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-62,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.359698124,-1.501424137,-2.104450947,0.0,0.0,0,0.0,7.78125,0.0,0.0,0,0.0,0.0,0,0,34599,CTA1Z12ZT,stuZxoxmpe,Skill93,R4C2,1,0,0,0,0,0,0,0.888286674,0.888286674,0,0,-0.879214307,-0.936916464,-1.777604335,0,0,0,0,0.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-62,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.359698124,-1.501424137,-2.104450947,0.0,0.0,0,0.0,7.78125,0.0,0.0,0,0.0,0.0,0,0,34600,CTA1Z12ZT,stuZxoxmpe,Skill93,R4C3,1,0,0,0,0,0,0,0.988464307,0.988464307,0,0,-0.814542108,-1.586163657,-1.727421093,0,0,0,0,0.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-62,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.359698124,-1.501424137,-2.104450947,0.0,0.0,0,0.0,7.78125,0.0,0.0,0,0.0,0.0,0,0,34601,CTA1Z12ZT,stuZxoxmpe,Skill108,R5C2,1,0,0,0,0,0,0,0.999999992,0.999999992,0,10,0.118600282,-1.907460296,-2.630672878,0,0,0,0,7.125,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-62,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,8.5,-0.359698124,-1.501424137,-2.104450947,0.0,0.0,0,0.0,7.78125,0.0,0.0,0,0.0,0.0,0,0,34602,CTA1Z12ZT,stuZxoxmpe,Skill7,N112x5strategic,1,0,0,0,0,0,0,0.888286674,0.888286674,0,24,0.136363636,-1.575156133,-2.282105483,0,0,0,0,24.0,0,0,0,0,0,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-63,stuZ6n5zl1,N,0.5,0.5,0,0,0,0,0,1.0,13.5,-0.155306196,-0.611555449,-1.533842664,0.5,7.0,0,2.5,11.24285714,3.0,5.0,0,5.0,1.0,0,0,5738,CTA1Z12ZT,stuZ6n5zl1,Skill107,R1C2,0,1,0,0,0,0,0,-1.0,0.28609832,1,8,-0.475707294,-0.553300704,-1.446460547,1,7,0,5,10.2,3,5,0,5,1,0,0,ON TASK,awagner
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-63,stuZ6n5zl1,N,0.5,0.5,0,0,0,0,0,1.0,13.5,-0.155306196,-0.611555449,-1.533842664,0.5,7.0,0,2.5,11.24285714,3.0,5.0,0,5.0,1.0,0,0,5739,CTA1Z12ZT,stuZ6n5zl1,Skill136,R1C2,1,0,0,0,0,0,0,-1.0,0.999999128,1,19,0.165094903,-0.669810195,-1.621224782,0,7,0,0,12.28571429,3,5,0,5,1,0,0,ON TASK,awagner
